price_jod,city,district,neighborhood,property_type,area,bedrooms,bathrooms,floor,building_age,furnished,latitude,longitude,condition_score
202270.6,Amman,Deir Ghbar,Lower Deir Ghbar,house,166.6,2,2,5,11,no,31.93568,35.872885,0.722
147573.93,Amman,Dabouq,Western Dabouq,apartment,137.6,2,2,0,8,no,31.968449,35.826002,0.583
149301.96,Amman,Shmeisani,Residential Shmeisani,house,165.4,3,2,3,18,no,31.959593,35.904211,0.642
101707.63,Amman,Shmeisani,Park Side,apartment,128.5,2,3,2,20,yes,31.963938,35.899071,0.558
159658.02,Amman,Sweifieh,7th Circle Side,house,162.6,4,2,3,17,yes,31.955815,35.867567,0.733
171285.61,Amman,Jubeiha,Northern Jubeiha,apartment,247.3,1,2,2,8,yes,32.006395,35.871425,0.801
129953.19,Amman,Marj Al Hamam,Old Marj,house,168.3,3,2,1,5,no,31.901006,35.824012,0.672
150111.42,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,182.6,3,3,0,0,no,32.000436,35.863948,0.524
240271.35,Amman,Al Rabieh,Northern Rabieh,house,188.3,3,2,3,10,yes,31.985874,35.86553,0.616
144260.7,Amman,Sweifieh,7th Circle Side,house,144.4,2,2,0,14,no,31.951494,35.860427,1.0
161998.79,Amman,Shmeisani,Residential Shmeisani,apartment,175.4,2,2,0,14,yes,31.969964,35.886749,0.801
93952.55,Amman,Dabouq,Royal Area,apartment,121.2,1,3,0,16,no,31.982226,35.842311,0.551
150012.91,Amman,Shmeisani,Park Side,house,129.5,3,4,1,5,yes,31.965759,35.893868,0.706
253280.0,Amman,Dabouq,Dabouq Villas,house,254.6,2,2,2,22,yes,31.991886,35.8378,0.382
135548.5,Amman,Shmeisani,Residential Shmeisani,house,110.7,4,2,6,2,no,31.965913,35.885887,0.6
127506.95,Amman,Shmeisani,Business District,house,179.1,4,1,5,27,no,31.983066,35.890958,0.539
98401.29,Amman,Marj Al Hamam,Old Marj,apartment,141.2,4,1,1,13,yes,31.898492,35.829865,0.621
174726.33,Amman,Sweifieh,7th Circle Side,house,135.5,3,1,6,5,yes,31.955365,35.859514,0.823
68787.32,Amman,Shmeisani,Business District,apartment,109.3,1,1,2,10,no,31.96668,35.886626,0.802
218555.19,Amman,Khalda,University Street,house,176.6,4,3,4,13,yes,31.997325,35.844723,0.926
68716.73,Amman,Al Rabieh,Garden Side,apartment,93.7,2,2,3,22,no,31.990552,35.868054,0.635
98811.42,Amman,Khalda,University Street,house,95.2,2,3,3,16,yes,31.992533,35.855238,0.653
163410.9,Amman,Khalda,Khalda Main,apartment,207.3,3,3,5,10,no,31.995128,35.848813,0.196
105079.74,Amman,Marj Al Hamam,New Marj,apartment,175.1,1,2,4,12,no,31.893386,35.831041,0.839
122417.59,Amman,Al Rabieh,Rabieh Main,house,110.6,1,3,3,5,yes,31.986708,35.869239,0.329
177577.57,Amman,Khalda,University Street,house,238.9,1,2,2,19,no,32.008551,35.841151,0.325
136339.39,Amman,Tla Al Ali,Tla Al Ali Main,house,146.1,3,3,0,11,no,32.000465,35.882602,0.551
290554.03,Amman,Abdoun,North Abdoun,house,182.6,4,1,7,0,yes,31.946487,35.891872,0.482
106559.91,Amman,Jubeiha,Northern Jubeiha,apartment,147.5,3,1,0,14,yes,32.024891,35.86407,0.745
189860.63,Amman,Abdoun,Embassy Area,apartment,142.2,4,3,3,7,yes,31.954228,35.883009,0.793
132801.76,Amman,Jubeiha,University Area,apartment,142.0,5,3,0,1,no,32.005851,35.873165,0.849
151357.23,Amman,Tla Al Ali,Tla Al Ali Main,apartment,227.8,2,3,3,11,no,31.99038,35.862956,0.265
168624.7,Amman,Abdoun,South Abdoun,house,104.4,2,3,4,8,no,31.941481,35.885308,0.76
196271.77,Amman,Deir Ghbar,Embassy Side,house,158.1,3,4,0,15,no,31.930726,35.867517,0.92
123446.3,Amman,Khalda,University Street,house,124.1,3,3,5,20,no,32.003355,35.837804,0.608
228353.91,Amman,Sweifieh,Shopping District,house,164.3,3,3,0,1,yes,31.945189,35.863918,0.638
173276.88,Amman,Sweifieh,Shopping District,apartment,169.7,2,3,8,10,yes,31.958412,35.861813,0.712
168783.0,Amman,Abdoun,South Abdoun,apartment,153.4,4,4,0,8,yes,31.960844,35.883686,0.408
286295.5,Amman,Abdoun,Embassy Area,house,183.7,5,3,3,12,no,31.943581,35.887017,0.875
105614.41,Amman,Al Rabieh,Northern Rabieh,apartment,102.4,3,3,4,14,yes,31.985963,35.865496,0.646
217314.16,Amman,Dabouq,Royal Area,apartment,163.6,3,2,2,6,yes,31.984348,35.835392,1.0
198862.25,Amman,Dabouq,Western Dabouq,house,134.7,3,2,0,0,no,31.97945,35.830825,0.505
120473.97,Amman,Dabouq,Royal Area,house,88.3,2,4,3,15,no,31.973143,35.831805,0.989
67722.84,Amman,Khalda,University Street,apartment,67.0,3,3,4,13,yes,31.990407,35.849085,0.552
180070.65,Amman,Tla Al Ali,Residential Tla Al Ali,house,168.2,3,4,5,0,yes,32.009852,35.86405,0.406
297044.68,Amman,Al Rabieh,Rabieh Main,house,200.7,3,2,4,6,yes,31.976784,35.875699,0.902
118414.73,Amman,Deir Ghbar,Upper Deir Ghbar,house,93.0,3,3,5,8,yes,31.939692,35.869785,0.488
101124.06,Amman,Dabouq,Royal Area,apartment,100.8,3,3,2,14,no,31.963197,35.829533,0.492
109687.9,Amman,Sweifieh,Residential Sweifieh,apartment,142.6,2,1,1,15,no,31.965314,35.852389,0.846
160845.72,Amman,Tla Al Ali,Tla Al Ali Main,apartment,177.3,4,3,0,3,no,32.009211,35.869871,0.615
179678.5,Amman,Deir Ghbar,Embassy Side,apartment,169.9,3,3,3,9,no,31.933569,35.864892,0.572
100264.15,Amman,Marj Al Hamam,New Marj,apartment,172.1,4,2,1,15,no,31.88683,35.830551,0.374
106928.86,Amman,Abdoun,Embassy Area,apartment,99.0,3,2,1,16,yes,31.949566,35.883978,0.747
150591.4,Amman,Marj Al Hamam,Airport Road Side,apartment,218.9,4,2,4,9,yes,31.897446,35.82301,0.568
202819.54,Amman,Dabouq,Royal Area,house,160.5,3,3,7,4,yes,31.963988,35.831447,0.32
177411.98,Amman,Sweifieh,Residential Sweifieh,house,164.4,3,1,0,11,no,31.954019,35.8465,0.644
166573.79,Amman,Marj Al Hamam,New Marj,apartment,212.2,3,1,3,0,yes,31.894973,35.815823,0.81
234917.75,Amman,Abdoun,Embassy Area,house,175.8,3,2,0,13,no,31.934605,35.885201,0.503
118676.95,Amman,Jubeiha,University Area,apartment,137.6,5,3,3,8,no,32.011956,35.867484,0.608
131663.52,Amman,Abdoun,Embassy Area,apartment,112.9,2,1,8,13,yes,31.942297,35.892163,0.675
190942.72,Amman,Khalda,University Street,house,164.6,2,2,1,4,no,31.984236,35.844153,0.752
96820.22,Amman,Al Rabieh,Garden Side,apartment,115.4,2,2,3,8,no,31.994641,35.867546,0.698
143027.6,Amman,Jubeiha,Jubeiha Center,apartment,192.2,5,3,0,8,yes,32.0183,35.860141,0.419
90110.61,Amman,Tla Al Ali,Market Side,house,109.8,3,2,3,9,no,32.010188,35.864159,0.442
134843.86,Amman,Marj Al Hamam,New Marj,apartment,255.8,3,2,6,22,no,31.896832,35.821284,0.594
122066.37,Amman,Khalda,Khalda Main,apartment,146.0,3,2,4,11,yes,31.988431,35.836375,0.402
190270.05,Amman,Tla Al Ali,Tla Al Ali Main,house,202.3,2,2,5,7,no,32.004823,35.866297,0.703
195658.5,Amman,Al Rabieh,Northern Rabieh,house,185.0,1,2,3,13,no,31.979563,35.881456,0.889
351515.81,Amman,Abdoun,South Abdoun,house,214.8,4,1,3,9,yes,31.948137,35.885649,0.733
226587.64,Amman,Dabouq,Dabouq Villas,house,150.6,4,2,7,4,no,31.988672,35.829385,0.509
272610.31,Amman,Dabouq,Dabouq Villas,house,195.1,3,1,2,10,no,31.989119,35.827705,0.83
240611.24,Amman,Deir Ghbar,Embassy Side,house,189.4,4,3,0,8,yes,31.931582,35.86836,0.412
237763.34,Amman,Deir Ghbar,Embassy Side,house,206.7,3,1,0,10,yes,31.926161,35.849596,0.581
196502.71,Amman,Sweifieh,7th Circle Side,house,146.2,4,2,7,2,no,31.957331,35.862963,0.779
182571.68,Amman,Tla Al Ali,Tla Al Ali Main,apartment,203.2,3,2,2,7,yes,31.997542,35.864295,0.708
173154.87,Amman,Khalda,Khalda Main,house,156.5,4,3,2,11,no,31.997823,35.82742,0.673
112671.63,Amman,Dabouq,Dabouq Villas,house,88.2,4,2,2,15,no,31.9701,35.832004,0.696
58645.93,Amman,Jubeiha,Northern Jubeiha,apartment,76.5,2,2,2,0,no,32.013085,35.869863,0.827
133091.9,Amman,Sweifieh,Shopping District,house,119.5,3,2,0,13,no,31.962074,35.864561,0.889
119847.84,Amman,Dabouq,Royal Area,house,83.1,4,4,6,7,no,31.97054,35.820714,0.412
213558.15,Amman,Marj Al Hamam,Old Marj,house,227.3,3,2,6,6,yes,31.908345,35.827282,0.986
142736.38,Amman,Jubeiha,Northern Jubeiha,house,186.4,3,1,6,18,yes,32.00496,35.860993,0.648
167541.17,Amman,Abdoun,South Abdoun,house,132.5,3,3,4,19,yes,31.947298,35.893113,0.442
279093.6,Amman,Abdoun,Embassy Area,apartment,224.0,3,4,4,16,yes,31.9498,35.894177,0.562
214266.11,Amman,Al Rabieh,Northern Rabieh,apartment,187.8,3,3,0,0,no,31.982399,35.875339,0.743
123678.69,Amman,Marj Al Hamam,New Marj,house,180.7,2,3,5,18,no,31.896109,35.830117,0.982
134281.97,Amman,Sweifieh,7th Circle Side,house,131.1,3,3,1,15,no,31.95576,35.859842,0.62
159121.89,Amman,Al Rabieh,Northern Rabieh,house,135.7,1,2,1,5,no,31.98691,35.872725,0.695
129482.14,Amman,Marj Al Hamam,Airport Road Side,apartment,180.9,3,2,3,13,yes,31.902738,35.82441,0.872
224548.69,Amman,Sweifieh,Residential Sweifieh,house,185.2,4,3,2,0,yes,31.958908,35.860496,0.44
150570.31,Amman,Shmeisani,Business District,apartment,157.0,4,1,5,6,no,31.966066,35.885614,0.846
134523.33,Amman,Khalda,Medical City Side,apartment,150.7,3,2,3,8,no,31.983035,35.842942,0.608
207819.36,Amman,Tla Al Ali,Residential Tla Al Ali,house,227.5,2,1,4,11,yes,31.995092,35.875262,0.438
79087.02,Amman,Sweifieh,Residential Sweifieh,apartment,60.0,3,4,1,6,yes,31.949154,35.846167,0.569
88205.79,Amman,Sweifieh,7th Circle Side,apartment,72.1,3,3,0,3,no,31.96073,35.853779,0.838
152922.04,Amman,Jubeiha,University Area,house,209.3,3,1,1,11,yes,32.020373,35.858892,0.586
193093.88,Amman,Al Rabieh,Garden Side,house,163.1,3,2,0,9,yes,31.986874,35.871582,0.611
240345.57,Amman,Al Rabieh,Rabieh Main,house,208.0,2,3,0,3,yes,31.987774,35.870642,0.402
180264.5,Amman,Deir Ghbar,Embassy Side,house,105.2,3,2,3,2,yes,31.921271,35.855854,0.859
75858.45,Amman,Marj Al Hamam,Airport Road Side,apartment,135.4,2,2,1,3,yes,31.913779,35.826439,0.423
222886.63,Amman,Khalda,Medical City Side,house,222.2,4,2,0,14,yes,31.981518,35.852711,0.576
232073.26,Amman,Al Rabieh,Garden Side,house,222.3,4,1,5,4,no,31.979328,35.873883,0.284
172600.83,Amman,Al Rabieh,Garden Side,house,141.2,4,2,0,14,yes,31.964649,35.874098,0.656
151049.84,Amman,Jubeiha,University Area,house,155.9,4,2,3,0,no,32.027471,35.862636,0.693
126645.39,Amman,Khalda,Medical City Side,house,123.0,3,1,4,15,no,31.982621,35.847166,0.716
152514.49,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,192.4,3,2,5,22,no,31.940547,35.860896,0.448
87012.41,Amman,Sweifieh,7th Circle Side,house,85.9,3,1,1,1,no,31.954157,35.858777,0.539
99928.32,Amman,Khalda,Medical City Side,house,90.0,3,1,5,11,yes,32.004875,35.838032,0.729
263882.41,Amman,Dabouq,Royal Area,house,194.2,4,2,6,8,no,31.978149,35.825958,0.626
258900.97,Amman,Al Rabieh,Garden Side,house,217.9,3,2,2,11,no,31.986565,35.868777,0.755
211560.79,Amman,Abdoun,South Abdoun,apartment,176.6,2,2,0,12,yes,31.954933,35.885035,0.739
180304.07,Amman,Khalda,Khalda Main,apartment,219.1,4,2,3,17,yes,31.992738,35.849549,0.35
162560.89,Amman,Shmeisani,Park Side,house,171.6,1,2,1,11,yes,31.96262,35.878346,0.474
119523.79,Amman,Shmeisani,Park Side,apartment,137.0,3,2,0,0,yes,31.964738,35.895366,0.439
188816.75,Amman,Shmeisani,Residential Shmeisani,apartment,233.6,4,3,2,20,yes,31.969581,35.89399,0.581
121629.63,Amman,Marj Al Hamam,Airport Road Side,apartment,183.7,3,2,4,14,yes,31.88329,35.826749,0.549
198685.06,Amman,Deir Ghbar,Embassy Side,apartment,236.2,2,2,2,18,no,31.926649,35.865411,0.614
110936.75,Amman,Shmeisani,Residential Shmeisani,house,99.9,2,4,3,10,yes,31.971845,35.894762,0.575
110789.14,Amman,Tla Al Ali,Tla Al Ali Main,apartment,160.2,4,2,0,5,no,32.019988,35.870539,0.264
134532.57,Amman,Shmeisani,Business District,house,142.3,2,4,0,10,yes,31.975588,35.892072,0.6
117186.39,Amman,Jubeiha,Jubeiha Center,apartment,143.7,2,2,6,0,yes,32.009931,35.866929,0.476
99340.98,Amman,Marj Al Hamam,New Marj,apartment,147.2,3,2,3,14,yes,31.89987,35.828567,0.488
147936.0,Amman,Khalda,Khalda Main,house,145.9,3,2,2,11,yes,31.986253,35.850235,0.717
135492.91,Amman,Tla Al Ali,Tla Al Ali Main,house,124.2,3,3,6,0,no,31.990912,35.864721,0.529
211195.84,Amman,Khalda,University Street,apartment,226.6,3,3,4,6,no,31.996925,35.829755,0.366
103345.25,Amman,Marj Al Hamam,New Marj,apartment,147.7,4,2,3,10,yes,31.891371,35.830947,0.612
82880.03,Amman,Jubeiha,Jubeiha Center,house,100.6,4,3,3,21,yes,32.023059,35.870829,0.572
276101.19,Amman,Al Rabieh,Northern Rabieh,apartment,238.2,4,2,4,6,no,31.965562,35.863961,0.769
110235.04,Amman,Jubeiha,Northern Jubeiha,apartment,143.8,3,1,7,17,yes,32.010967,35.876807,0.584
324253.94,Amman,Dabouq,Royal Area,house,197.9,5,1,0,1,yes,31.979229,35.831436,0.7
196942.04,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,210.5,1,2,5,6,no,31.94013,35.852473,0.476
159880.36,Amman,Sweifieh,Residential Sweifieh,house,169.8,2,3,1,19,yes,31.961699,35.863322,0.597
48913.83,Amman,Jubeiha,Northern Jubeiha,apartment,62.6,3,2,4,7,no,32.027859,35.859294,0.543
126316.71,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,129.1,3,2,0,13,no,31.93629,35.862224,0.87
131083.25,Amman,Jubeiha,Northern Jubeiha,apartment,178.3,5,2,2,5,no,31.994583,35.872435,0.532
77771.83,Amman,Al Rabieh,Northern Rabieh,apartment,82.5,4,1,2,19,yes,31.971572,35.872985,0.366
64307.16,Amman,Jubeiha,Jubeiha Center,apartment,84.2,3,3,0,15,no,32.011618,35.878366,0.778
120862.46,Amman,Shmeisani,Park Side,apartment,159.6,3,1,2,13,no,31.954417,35.901681,0.562
116725.32,Amman,Jubeiha,University Area,house,137.9,4,4,0,12,no,32.017294,35.870495,0.363
108307.69,Amman,Shmeisani,Park Side,house,132.5,1,2,4,16,yes,31.976989,35.888265,0.409
186149.33,Amman,Dabouq,Royal Area,apartment,132.1,3,3,0,4,yes,31.994811,35.826458,0.653
221543.64,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,245.2,3,2,1,9,yes,31.932466,35.871978,0.367
124111.21,Amman,Sweifieh,Shopping District,apartment,144.2,1,3,3,9,no,31.954951,35.861613,0.581
204156.72,Amman,Deir Ghbar,Embassy Side,apartment,169.2,3,3,4,10,no,31.935942,35.870635,0.893
95732.58,Amman,Khalda,Medical City Side,house,72.1,4,2,2,11,yes,31.996589,35.836057,0.558
114971.16,Amman,Jubeiha,University Area,apartment,149.9,3,1,3,10,yes,32.006609,35.858392,0.69
298855.48,Amman,Abdoun,Embassy Area,house,221.8,2,4,3,9,yes,31.940008,35.894714,0.548
192602.05,Amman,Dabouq,Western Dabouq,house,119.9,4,1,0,9,yes,31.981393,35.830387,0.673
137440.1,Amman,Tla Al Ali,Market Side,house,144.7,3,1,3,13,no,31.995375,35.862778,0.837
138739.13,Amman,Jubeiha,Northern Jubeiha,house,181.4,3,3,0,20,yes,32.004386,35.862074,0.799
198130.85,Amman,Dabouq,Royal Area,apartment,185.5,2,2,4,9,yes,31.970539,35.836664,0.667
146778.23,Amman,Al Rabieh,Garden Side,apartment,140.4,3,2,3,4,yes,31.982315,35.861474,0.566
264243.47,Amman,Deir Ghbar,Embassy Side,house,172.4,2,3,6,0,yes,31.931995,35.86443,0.864
223964.91,Amman,Shmeisani,Residential Shmeisani,house,196.5,3,1,0,0,yes,31.973807,35.897357,0.654
77290.43,Amman,Tla Al Ali,Market Side,apartment,102.9,2,3,1,10,no,32.008156,35.861296,0.426
185625.38,Amman,Khalda,Medical City Side,apartment,189.8,3,2,1,0,yes,31.996388,35.842477,0.466
108637.37,Amman,Tla Al Ali,Market Side,apartment,141.4,4,2,4,0,no,32.007787,35.854527,0.15
110527.31,Amman,Jubeiha,University Area,apartment,141.4,5,3,3,15,yes,32.010596,35.8771,0.686
177451.02,Amman,Abdoun,Embassy Area,house,169.5,1,2,3,21,yes,31.945494,35.893559,0.338
220398.05,Amman,Deir Ghbar,Upper Deir Ghbar,house,163.1,2,2,6,9,yes,31.932194,35.853218,0.688
188736.69,Amman,Jubeiha,Northern Jubeiha,house,177.6,5,1,5,0,yes,32.020636,35.855095,0.648
136878.63,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,129.7,2,3,5,8,yes,31.9338,35.861513,0.657
189010.36,Amman,Sweifieh,Shopping District,apartment,204.9,3,3,0,6,no,31.946261,35.846284,0.588
197103.3,Amman,Khalda,Medical City Side,house,178.5,2,1,0,6,yes,32.010159,35.847582,0.556
206981.56,Amman,Deir Ghbar,Embassy Side,house,207.6,2,1,0,18,yes,31.924241,35.858483,0.522
177584.66,Amman,Dabouq,Dabouq Villas,apartment,167.1,3,1,4,5,no,31.982807,35.828007,0.592
155887.17,Amman,Al Rabieh,Garden Side,house,181.6,2,2,4,23,no,31.985608,35.874816,0.729
138606.35,Amman,Khalda,University Street,apartment,160.2,3,2,3,12,yes,31.99541,35.831605,0.564
226213.42,Amman,Al Rabieh,Garden Side,apartment,217.6,3,2,7,0,yes,31.994289,35.871422,0.42
86068.81,Amman,Marj Al Hamam,Airport Road Side,house,101.0,3,3,0,8,no,31.896192,35.820365,0.56
222472.11,Amman,Shmeisani,Residential Shmeisani,house,196.2,3,2,2,4,yes,31.967908,35.90409,0.54
142714.2,Amman,Tla Al Ali,Market Side,apartment,197.1,3,1,2,16,yes,32.010256,35.880758,0.394
238651.02,Amman,Sweifieh,Residential Sweifieh,house,218.6,3,3,1,15,yes,31.959029,35.867312,0.738
145130.3,Amman,Jubeiha,Jubeiha Center,house,146.6,3,1,3,0,yes,32.014126,35.865954,0.808
139236.71,Amman,Marj Al Hamam,Old Marj,house,144.4,4,3,1,3,no,31.889344,35.828619,0.738
137323.34,Amman,Marj Al Hamam,Airport Road Side,apartment,169.0,4,1,0,5,yes,31.908555,35.841018,0.944
69795.72,Amman,Al Rabieh,Rabieh Main,house,74.8,1,2,2,18,yes,31.983892,35.864871,0.776
225318.11,Amman,Deir Ghbar,Embassy Side,house,166.4,4,3,0,14,yes,31.925505,35.85601,0.697
189388.42,Amman,Dabouq,Royal Area,apartment,144.4,5,3,1,9,yes,31.972901,35.826112,0.631
181194.93,Amman,Abdoun,North Abdoun,apartment,193.0,4,4,1,21,no,31.942611,35.87548,0.458
163534.77,Amman,Deir Ghbar,Embassy Side,house,132.3,4,2,0,6,no,31.920568,35.854633,0.553
234368.56,Amman,Khalda,Khalda Main,house,219.5,3,3,0,17,no,31.981012,35.835263,0.854
169956.05,Amman,Al Rabieh,Garden Side,apartment,184.0,2,2,1,10,no,31.976903,35.878106,0.835
173515.84,Amman,Deir Ghbar,Lower Deir Ghbar,house,116.9,4,3,5,0,yes,31.938761,35.861791,0.536
221416.82,Amman,Deir Ghbar,Embassy Side,apartment,175.6,2,4,6,13,yes,31.933454,35.866858,0.865
154941.79,Amman,Khalda,Khalda Main,house,166.0,3,1,2,15,yes,31.998531,35.836411,0.79
124539.61,Amman,Khalda,University Street,house,132.7,3,2,4,23,yes,31.993483,35.838385,0.642
172056.82,Amman,Abdoun,North Abdoun,house,117.7,3,3,3,12,yes,31.937297,35.892258,0.698
155696.38,Amman,Dabouq,Dabouq Villas,house,105.7,2,3,2,0,no,31.967923,35.833479,0.706
302752.4,Amman,Abdoun,South Abdoun,house,194.9,5,1,2,7,yes,31.95121,35.885332,0.698
75858.08,Amman,Marj Al Hamam,New Marj,apartment,104.8,4,3,5,7,no,31.886852,35.830712,0.502
199212.58,Amman,Jubeiha,Northern Jubeiha,house,238.2,2,2,6,13,yes,32.007021,35.859928,0.652
247396.79,Amman,Shmeisani,Park Side,house,222.8,3,1,0,2,yes,31.980994,35.897512,0.6
118277.53,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,137.0,2,3,3,0,no,31.999792,35.860676,0.499
102150.86,Amman,Shmeisani,Park Side,apartment,150.2,3,3,1,22,no,31.970424,35.890832,0.499
123523.83,Amman,Tla Al Ali,Market Side,house,175.0,3,2,0,27,no,32.010694,35.853247,0.533
112907.24,Amman,Marj Al Hamam,Old Marj,apartment,149.3,3,1,3,1,yes,31.887146,35.822212,0.678
76305.06,Amman,Khalda,Medical City Side,apartment,107.6,3,1,0,16,yes,31.993749,35.84547,0.387
91581.9,Amman,Shmeisani,Business District,apartment,117.9,3,3,0,8,yes,31.967048,35.893039,0.308
109856.33,Amman,Khalda,Medical City Side,apartment,134.4,2,2,5,1,no,31.998518,35.848685,0.508
164490.39,Amman,Sweifieh,7th Circle Side,house,147.4,3,2,0,13,no,31.957817,35.850882,0.893
357184.57,Amman,Dabouq,Western Dabouq,house,234.6,4,3,3,4,no,31.977455,35.836347,0.584
193435.66,Amman,Sweifieh,Shopping District,house,205.3,2,2,4,13,yes,31.977399,35.84916,0.507
156004.84,Amman,Sweifieh,7th Circle Side,apartment,165.5,5,1,2,17,yes,31.954658,35.862059,0.617
229848.03,Amman,Al Rabieh,Northern Rabieh,apartment,201.4,4,2,3,10,yes,31.982686,35.871096,0.708
203234.2,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,223.2,1,2,1,7,yes,31.937686,35.860715,0.692
111487.41,Amman,Khalda,Medical City Side,apartment,111.6,4,1,5,13,no,31.99361,35.82577,0.857
204646.41,Amman,Tla Al Ali,Tla Al Ali Main,house,212.4,4,2,3,5,yes,32.012488,35.856117,0.473
95664.02,Amman,Sweifieh,Residential Sweifieh,house,105.3,2,2,5,8,no,31.96288,35.8699,0.349
192439.95,Amman,Khalda,Medical City Side,house,133.5,4,4,1,0,yes,32.000593,35.840243,0.734
267621.02,Amman,Khalda,Khalda Main,house,199.7,4,2,3,0,yes,31.993164,35.83715,0.743
113144.09,Amman,Jubeiha,University Area,apartment,156.8,4,3,2,14,no,32.010814,35.868727,0.692
128359.67,Amman,Tla Al Ali,Tla Al Ali Main,apartment,177.7,3,2,7,16,no,32.009797,35.865328,0.483
227544.69,Amman,Abdoun,North Abdoun,house,161.2,4,3,2,16,yes,31.95055,35.889998,0.662
153558.33,Amman,Al Rabieh,Garden Side,apartment,155.4,2,2,0,0,yes,31.98108,35.871822,0.462
68468.82,Amman,Al Rabieh,Rabieh Main,apartment,60.0,5,3,4,22,yes,31.995513,35.864344,0.444
75461.73,Amman,Marj Al Hamam,Airport Road Side,apartment,97.7,3,3,2,14,yes,31.890743,35.824232,0.638
139500.04,Amman,Tla Al Ali,Tla Al Ali Main,house,125.6,4,3,0,17,no,32.007564,35.868694,0.991
137033.53,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,142.6,3,1,3,12,no,31.940458,35.856076,0.713
219681.02,Amman,Tla Al Ali,Market Side,apartment,240.3,3,2,2,3,no,32.002106,35.856609,0.912
63263.75,Amman,Khalda,Khalda Main,house,64.9,2,1,4,4,no,32.004789,35.845668,0.78
197909.34,Amman,Dabouq,Western Dabouq,house,161.4,1,2,0,14,no,31.981499,35.818562,1.0
172311.37,Amman,Sweifieh,7th Circle Side,apartment,160.5,3,2,3,0,yes,31.961521,35.85099,0.45
117776.23,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,93.4,5,2,2,11,yes,31.934004,35.865527,0.518
179666.42,Amman,Sweifieh,Residential Sweifieh,house,190.6,3,2,8,16,no,31.9577,35.855754,0.454
187890.32,Amman,Dabouq,Royal Area,house,99.7,3,4,4,0,yes,31.985627,35.829985,0.839
160166.45,Amman,Al Rabieh,Northern Rabieh,house,116.3,3,4,2,0,no,31.98175,35.879489,0.609
113515.98,Amman,Tla Al Ali,Residential Tla Al Ali,house,136.0,4,2,1,17,no,32.00582,35.865745,0.655
142468.97,Amman,Tla Al Ali,Residential Tla Al Ali,house,131.3,3,2,6,11,yes,32.005866,35.871894,0.774
147372.07,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,155.6,3,1,4,9,no,31.940745,35.852748,0.53
207275.46,Amman,Deir Ghbar,Lower Deir Ghbar,house,201.2,3,2,3,10,no,31.930555,35.872816,0.347
144513.25,Amman,Al Rabieh,Northern Rabieh,house,140.7,2,2,1,12,no,31.987715,35.863743,0.656
136776.39,Amman,Khalda,University Street,apartment,144.8,3,1,5,17,yes,31.991564,35.836476,0.442
129042.29,Amman,Khalda,Medical City Side,apartment,135.7,5,1,0,4,yes,31.993125,35.835239,0.468
153410.0,Amman,Tla Al Ali,Tla Al Ali Main,apartment,207.1,4,3,4,10,no,31.999128,35.867041,0.531
102251.28,Amman,Tla Al Ali,Tla Al Ali Main,apartment,110.3,4,4,3,17,yes,31.996436,35.868785,0.576
97695.56,Amman,Marj Al Hamam,New Marj,apartment,158.2,3,3,0,4,no,31.894995,35.820585,0.439
119346.02,Amman,Shmeisani,Business District,house,123.2,3,1,3,18,yes,31.980589,35.902138,0.644
227581.06,Amman,Al Rabieh,Garden Side,house,158.4,3,3,2,0,yes,31.974383,35.864365,0.709
166289.53,Amman,Al Rabieh,Rabieh Main,apartment,150.7,2,2,5,1,no,31.971379,35.885921,0.849
88988.83,Amman,Marj Al Hamam,New Marj,apartment,161.6,1,2,3,8,no,31.887774,35.836114,0.519
